student_id,quiz_attempts,questions_attempted,correct_answers,wrong_answers,accuracy,avg_time_per_question,easy_correct,medium_correct,hard_correct,previous_avg_score,current_elo_rating,question_difficulty_rating,total_answered,student_level
122,2,17,6,11,0.351,62.2,6,4,1,85.74,381.9,511.2,35,Beginner
330,4,24,24,0,0.98,28.9,8,8,8,98.0,1040.4,13.3,41,Advanced
366,4,12,12,0,0.98,21.29,4,3,0,76.98,140.7,-304.9,15,Intermediate
364,5,19,2,17,0.086,54.63,5,2,0,24.36,-162.8,416.4,73,Beginner
470,3,19,19,0,0.98,36.1,6,7,4,98.0,833.4,-272.0,23,Advanced
385,5,29,25,4,0.846,23.87,8,3,0,42.55,-24.6,-383.9,25,Intermediate
161,2,26,18,8,0.673,27.97,8,3,0,53.94,-47.9,-283.1,14,Beginner
54,3,26,25,1,0.98,32.95,8,9,5,98.0,619.6,97.3,10,Advanced
308,4,15,10,5,0.696,32.34,5,4,2,73.37,284.2,76.0,125,Intermediate
459,2,20,12,8,0.609,28.55,6,3,1,63.85,127.3,22.6,115,Intermediate
488,2,30,16,14,0.517,45.93,10,8,8,98.0,566.9,538.8,102,Intermediate
116,5,10,9,1,0.915,24.83,3,3,0,84.69,263.8,-319.9,133,Intermediate
119,3,23,21,2,0.899,29.8,8,8,4,98.0,590.1,8.3,69,Advanced
19,4,17,9,8,0.555,42.64,4,5,0,61.16,39.2,23.2,51,Beginner
71,4,25,5,20,0.187,48.18,8,8,3,72.15,253.3,549.0,65,Beginner
278,4,20,20,0,0.98,37.24,6,3,1,98.0,303.9,-265.6,70,Advanced
274,5,24,20,4,0.85,25.38,5,2,1,24.89,-75.8,-329.0,16,Beginner
186,2,15,5,10,0.361,42.54,5,2,1,48.43,-45.9,31.4,44,Beginner
155,2,28,10,18,0.354,35.88,10,4,0,58.6,86.9,169.6,71,Beginner
415,5,27,3,24,0.128,48.41,8,1,0,30.57,-190.6,531.1,70,Beginner
231,3,23,21,2,0.914,21.19,8,8,6,98.0,719.7,156.6,59,Advanced
405,5,18,3,15,0.182,50.55,6,5,2,70.81,203.5,423.5,14,Beginner
482,5,13,11,2,0.812,37.28,4,5,2,85.06,333.0,144.7,43,Intermediate
159,4,14,13,1,0.949,25.12,5,5,1,98.0,603.7,-219.2,69,Advanced
102,4,18,16,2,0.915,23.15,6,6,6,98.0,856.2,-223.5,33,Advanced
477,5,26,16,10,0.614,38.15,8,3,1,20.0,-131.9,-238.5,70,Beginner
318,2,29,28,1,0.98,24.91,10,10,4,98.0,516.7,-360.1,49,Advanced
146,3,22,22,0,0.98,32.49,7,8,7,98.0,897.6,160.8,47,Advanced
311,3,29,26,3,0.887,52.01,10,10,6,80.15,441.6,111.3,140,Advanced
258,1,14,12,2,0.868,26.33,5,5,2,98.0,605.8,42.6,131,Advanced
453,3,25,12,13,0.48,29.39,7,4,1,60.09,-8.8,16.9,106,Beginner
128,4,21,16,5,0.766,34.24,7,5,1,87.84,304.9,83.8,64,Intermediate
496,3,12,11,1,0.886,30.68,4,4,3,98.0,629.5,18.3,121,Advanced
469,4,24,22,2,0.908,27.01,8,8,1,88.7,357.2,-365.6,23,Advanced
91,1,28,15,13,0.528,34.64,9,2,0,32.78,-9.6,4.8,29,Beginner
83,3,19,19,0,0.98,37.38,6,5,3,98.0,574.7,60.0,113,Advanced
267,5,15,7,8,0.474,48.42,5,4,0,77.84,227.6,194.0,136,Beginner
23,2,16,14,2,0.885,24.08,4,5,1,98.0,448.6,-289.3,22,Advanced
150,3,22,18,4,0.816,23.69,6,2,0,38.05,3.2,-203.7,74,Intermediate
218,4,24,1,23,0.05,65.03,6,1,0,22.41,-178.6,597.9,13,Beginner
485,4,14,7,7,0.49,31.45,5,2,0,52.75,26.2,60.3,147,Beginner
497,1,24,22,2,0.92,31.1,7,7,0,86.4,257.3,-333.1,56,Intermediate
76,1,25,24,1,0.98,32.31,8,9,7,98.0,784.7,126.9,123,Advanced
446,4,10,2,8,0.191,74.21,3,4,0,81.84,376.5,534.2,120,Beginner
46,3,18,16,2,0.908,36.66,5,2,0,50.7,39.5,-290.2,25,Intermediate
375,5,14,1,13,0.05,54.3,4,0,0,51.75,-212.2,592.9,143,Beginner
423,5,26,25,1,0.98,21.27,9,5,1,72.52,269.4,-318.9,145,Intermediate
446,1,23,17,6,0.746,21.68,8,8,2,93.05,376.5,187.2,99,Intermediate
112,2,21,19,2,0.894,17.85,6,7,1,96.57,501.9,181.5,144,Advanced
447,5,14,13,1,0.956,25.88,4,4,0,75.98,221.8,-255.4,135,Intermediate
58,2,20,5,15,0.246,44.27,6,5,4,82.6,395.3,491.2,85,Beginner
260,1,30,20,10,0.651,49.05,10,7,3,63.01,197.1,158.6,86,Intermediate
235,1,30,17,13,0.58,60.4,10,9,4,98.0,619.9,580.4,150,Intermediate
158,3,13,13,0,0.98,23.0,4,4,2,76.78,311.4,-300.7,29,Advanced
12,2,20,1,19,0.063,52.12,6,2,1,54.43,68.6,416.0,71,Beginner
387,5,25,16,9,0.628,57.58,8,9,5,98.0,541.1,462.5,85,Intermediate
168,5,16,9,7,0.584,42.01,5,3,0,78.36,132.3,4.9,15,Intermediate
331,1,30,29,1,0.96,18.37,10,9,4,86.95,416.8,-365.6,111,Advanced
206,5,19,1,18,0.05,49.57,5,0,0,20.0,-319.3,454.3,95,Beginner
187,1,17,17,0,0.98,28.27,6,1,1,73.41,233.3,49.6,12,Advanced
444,4,29,5,24,0.185,58.6,10,5,0,58.22,150.3,461.5,127,Beginner
48,5,22,11,11,0.483,34.85,5,5,0,39.06,21.4,99.1,63,Beginner
369,2,11,10,1,0.933,28.07,4,1,1,83.73,252.2,-286.8,17,Advanced
374,1,12,12,0,0.978,38.55,4,4,2,98.0,503.0,-266.2,13,Advanced
190,1,30,24,6,0.785,34.79,10,9,7,98.0,612.2,446.5,42,Advanced
132,2,23,1,22,0.05,53.33,7,2,0,30.67,-39.1,443.0,60,Beginner
3,5,28,25,3,0.903,15.19,10,8,6,93.39,480.7,-259.7,61,Advanced
469,3,30,12,18,0.411,46.43,10,7,4,74.39,357.2,470.2,85,Intermediate
474,3,25,11,14,0.422,51.92,8,8,6,98.0,523.6,567.3,99,Intermediate
121,1,30,27,3,0.898,19.81,10,8,3,82.11,310.4,-290.5,108,Advanced
16,4,30,18,12,0.602,34.01,7,0,0,36.67,-144.0,-248.6,67,Beginner
62,1,18,2,16,0.131,59.48,6,3,2,80.43,357.6,580.7,54,Beginner
34,4,23,12,11,0.534,33.5,8,7,1,59.77,166.0,42.4,112,Beginner
416,5,27,22,5,0.831,22.75,9,9,3,92.44,439.9,-299.2,19,Advanced
446,4,29,10,19,0.352,51.19,10,10,2,90.5,376.5,484.9,136,Intermediate
77,3,27,19,8,0.705,30.23,9,5,1,63.95,185.9,72.2,75,Intermediate
374,4,26,21,5,0.806,43.29,8,9,3,92.8,503.0,410.6,94,Advanced
90,2,16,11,5,0.666,48.35,4,5,3,98.0,563.7,441.6,20,Advanced
184,4,19,1,18,0.056,44.97,6,5,1,68.46,237.3,544.5,14,Beginner
300,4,27,26,1,0.948,28.14,9,8,6,98.0,598.0,34.9,15,Advanced
360,1,12,12,0,0.98,18.82,4,4,3,69.48,282.6,-257.5,60,Advanced
438,2,13,13,0,0.98,23.34,4,5,2,98.0,592.2,23.2,110,Advanced
23,4,26,25,1,0.98,13.97,8,8,5,98.0,448.6,-263.8,144,Advanced
99,3,30,19,11,0.647,34.19,10,8,1,71.28,236.3,160.8,92,Intermediate
141,2,18,17,1,0.957,26.85,6,5,1,67.57,274.8,-300.0,65,Intermediate
156,5,28,27,1,0.98,33.26,10,8,8,98.0,673.4,147.4,80,Advanced
500,5,17,15,2,0.867,16.6,6,4,2,96.51,318.1,-341.1,26,Advanced
389,4,20,16,4,0.809,27.76,7,5,3,98.0,398.0,-382.2,26,Advanced
161,3,30,27,3,0.892,36.56,8,3,1,47.49,-47.9,-234.5,129,Intermediate
486,3,18,16,2,0.87,29.0,5,6,3,98.0,510.9,176.2,139,Advanced
250,5,28,15,13,0.536,51.84,10,7,8,98.0,536.3,537.3,126,Intermediate
251,3,29,22,7,0.754,10.42,10,6,3,89.25,398.6,-333.2,130,Intermediate
217,5,25,7,18,0.279,47.37,8,5,0,54.66,145.8,420.5,109,Beginner
72,5,11,8,3,0.717,52.86,4,3,3,98.0,680.8,583.5,127,Advanced
468,5,30,2,28,0.05,53.32,3,0,1,20.0,-420.5,158.0,8,Beginner
7,4,20,15,5,0.752,30.8,7,5,2,88.17,412.3,198.1,10,Intermediate
88,2,16,12,4,0.766,50.92,5,6,1,79.67,293.7,105.3,135,Intermediate
115,2,20,17,3,0.862,27.1,7,6,1,86.21,357.7,-331.5,11,Intermediate
140,5,19,19,0,0.975,18.56,6,7,3,98.0,548.3,68.6,39,Advanced
66,3,18,18,0,0.98,33.91,6,6,6,98.0,762.0,-242.0,71,Advanced
9,2,24,2,22,0.089,52.61,8,5,1,58.07,126.8,587.5,79,Beginner
339,1,12,2,10,0.201,56.34,4,3,1,86.75,365.4,503.9,44,Beginner
485,4,23,1,22,0.05,51.97,5,4,0,56.96,26.2,501.9,134,Beginner
61,5,15,14,1,0.941,22.12,5,5,2,98.0,706.5,192.2,51,Advanced
149,2,26,3,23,0.12,49.32,5,1,0,38.33,-232.5,87.1,118,Beginner
254,4,30,2,28,0.05,57.09,9,2,1,48.98,-8.6,508.7,107,Beginner
464,2,19,18,1,0.931,36.98,6,7,3,98.0,413.2,-270.9,8,Advanced
348,2,26,20,6,0.751,19.07,9,3,1,48.37,95.1,-247.4,141,Intermediate
384,3,16,16,0,0.98,17.47,5,6,5,98.0,998.2,99.7,32,Advanced
291,2,27,24,3,0.88,23.6,7,3,0,39.54,-33.3,-315.9,91,Intermediate
209,5,21,21,0,0.979,45.28,7,6,2,69.3,243.8,-240.3,91,Advanced
100,5,20,18,2,0.891,32.34,7,2,0,67.63,103.9,-212.5,5,Intermediate
433,2,12,5,7,0.447,38.3,4,0,0,48.23,0.6,23.6,146,Beginner
403,2,23,21,2,0.908,29.01,8,6,4,98.0,485.9,-247.2,7,Advanced
13,1,26,12,14,0.48,28.68,7,0,0,23.87,-302.7,-338.4,65,Beginner
358,4,20,19,1,0.95,45.94,5,2,0,39.98,-44.6,-335.7,35,Intermediate
43,4,13,12,1,0.944,34.03,4,5,3,98.0,663.3,167.0,32,Advanced
370,5,24,1,23,0.05,63.25,6,5,1,57.04,89.4,565.4,2,Beginner
413,3,23,22,1,0.948,31.79,7,6,2,71.47,148.1,-395.6,19,Intermediate
66,5,28,23,5,0.804,22.63,10,9,8,98.0,762.0,189.7,21,Advanced
217,1,30,6,24,0.194,47.15,9,5,0,67.83,145.8,413.7,101,Beginner
62,2,15,14,1,0.96,23.18,4,4,0,87.35,357.6,-377.9,8,Advanced
284,3,16,1,15,0.05,64.45,5,1,2,37.69,-129.3,468.8,82,Beginner
464,4,29,12,17,0.414,39.24,10,9,1,98.0,413.2,427.4,42,Intermediate
41,2,12,9,3,0.75,33.17,4,3,0,63.79,282.1,126.3,6,Intermediate
199,2,29,27,2,0.944,23.44,10,10,7,98.0,684.1,-369.4,7,Advanced
487,1,13,11,2,0.814,13.88,4,5,3,98.0,603.5,-205.2,126,Advanced
151,5,18,12,6,0.642,48.74,6,6,4,98.0,621.4,581.2,137,Advanced
67,3,12,1,11,0.108,63.18,4,4,0,74.78,314.9,586.0,93,Beginner
245,1,30,2,28,0.05,49.95,6,1,0,31.66,-133.8,549.6,79,Beginner
255,2,20,13,7,0.661,57.85,7,7,4,98.0,507.2,461.4,36,Advanced
332,3,28,27,1,0.973,29.09,8,4,1,63.78,110.9,-268.9,130,Intermediate
157,3,10,1,9,0.137,59.07,3,2,0,76.7,223.6,504.0,74,Beginner
478,3,10,5,5,0.478,32.26,3,2,0,52.39,56.7,10.9,102,Beginner
261,1,21,6,15,0.287,44.74,7,4,3,98.0,370.1,477.2,118,Intermediate
144,5,10,9,1,0.919,20.35,3,2,2,90.75,437.3,-268.3,70,Advanced
481,5,21,21,0,0.98,27.43,7,7,3,83.45,490.2,-231.3,50,Advanced
463,2,24,3,21,0.141,56.01,6,1,0,36.27,-109.7,556.3,70,Beginner
250,2,20,11,9,0.568,50.7,7,7,3,98.0,536.3,497.0,135,Intermediate
13,1,26,4,22,0.167,34.99,5,0,1,20.0,-302.7,41.7,109,Beginner
299,1,12,11,1,0.935,28.06,4,4,2,98.0,555.9,-299.4,104,Advanced
278,5,15,13,2,0.889,28.58,5,3,1,79.6,303.9,-295.5,49,Intermediate
75,1,13,1,12,0.05,44.78,3,3,1,59.32,185.4,483.5,49,Beginner
317,2,20,9,11,0.465,39.06,5,3,0,51.31,89.9,130.2,80,Beginner
421,5,18,16,2,0.878,21.79,5,5,2,96.4,403.0,145.8,5,Advanced
53,2,21,12,9,0.571,18.41,7,5,0,65.63,85.6,10.3,18,Beginner
362,4,13,3,10,0.201,36.61,3,1,1,20.0,-324.7,25.3,84,Beginner
71,1,19,13,6,0.693,51.74,6,3,1,64.49,253.3,89.2,118,Intermediate
375,5,26,4,22,0.136,49.24,8,1,0,29.83,-212.2,118.6,58,Beginner
210,5,11,1,10,0.05,71.39,4,2,0,59.94,74.2,587.0,50,Beginner
4,5,26,15,11,0.561,55.7,8,9,4,98.0,495.7,513.6,106,Intermediate
484,4,14,2,12,0.132,60.73,3,1,0,61.15,156.5,543.9,27,Beginner
83,5,28,25,3,0.898,38.69,10,9,6,98.0,574.7,189.9,15,Advanced
299,4,27,26,1,0.948,23.01,9,9,7,98.0,555.9,70.0,112,Advanced
91,2,19,1,18,0.05,60.83,5,4,1,56.77,-9.6,473.8,75,Beginner
467,5,11,1,10,0.05,63.78,4,2,0,85.6,249.7,490.0,14,Beginner
370,2,18,10,8,0.548,37.4,5,2,2,71.75,89.4,29.6,96,Intermediate
403,5,23,9,14,0.382,63.15,8,8,6,98.0,485.9,559.3,143,Intermediate
217,5,17,3,14,0.171,57.31,5,3,1,79.09,145.8,469.9,54,Beginner
234,3,23,20,3,0.85,40.78,8,7,1,96.73,386.2,69.4,104,Advanced
318,2,27,15,12,0.571,45.21,9,8,8,96.96,516.7,443.8,106,Intermediate
393,1,30,22,8,0.744,39.72,10,10,6,98.0,608.9,-240.2,112,Advanced
424,3,18,15,3,0.82,38.86,6,5,1,81.16,421.7,198.4,72,Intermediate
9,4,30,19,11,0.64,29.37,8,6,3,81.6,126.8,37.6,13,Intermediate
332,3,15,14,1,0.923,18.15,4,1,1,53.28,110.9,-213.7,19,Intermediate
55,4,29,15,14,0.521,41.07,10,8,5,98.0,415.9,402.3,85,Intermediate
144,1,12,12,0,0.967,22.14,4,3,4,98.0,437.3,80.3,78,Advanced
415,1,21,12,9,0.586,30.14,6,0,1,34.62,-190.6,-279.0,5,Beginner
126,2,24,9,15,0.361,45.41,8,6,2,77.8,442.0,539.2,36,Beginner
399,5,10,1,9,0.124,63.76,3,3,1,47.48,50.6,418.3,50,Beginner
232,3,19,7,12,0.373,55.38,6,6,1,93.11,402.6,528.3,123,Intermediate
117,2,15,15,0,0.979,26.06,5,4,3,98.0,648.4,19.1,109,Advanced
168,4,27,4,23,0.135,49.9,7,4,2,61.8,132.3,511.0,129,Beginner
266,3,19,16,3,0.865,27.19,6,4,2,96.79,462.0,165.8,33,Advanced
383,1,12,2,10,0.13,26.03,0,1,0,20.0,-249.3,61.5,131,Beginner
304,3,10,10,0,0.98,36.22,3,3,2,98.0,474.9,-367.6,105,Advanced
467,4,10,6,4,0.646,19.96,3,4,0,71.94,249.7,46.4,8,Intermediate
434,5,10,2,8,0.236,46.23,3,4,1,93.2,368.9,533.1,83,Beginner
377,2,20,19,1,0.975,41.0,7,6,1,98.0,452.8,132.7,40,Advanced
302,1,16,9,7,0.569,34.56,5,2,0,51.66,109.0,26.8,137,Beginner
145,5,14,1,13,0.06,57.89,5,1,0,51.03,0.0,463.3,67,Beginner
207,2,18,15,3,0.807,48.41,6,6,6,98.0,636.0,480.3,75,Advanced
60,1,19,18,1,0.941,31.58,6,7,3,98.0,525.8,-228.0,141,Advanced
188,3,22,3,19,0.122,57.47,6,4,1,82.58,251.6,514.7,46,Beginner
464,1,20,9,11,0.459,42.0,7,5,4,85.98,413.2,501.7,94,Intermediate
213,5,29,2,27,0.07,66.42,10,9,3,70.04,196.0,597.4,132,Beginner
57,4,17,11,6,0.633,48.88,6,6,2,98.0,552.6,445.9,86,Intermediate
326,3,18,5,13,0.281,59.44,6,3,2,98.0,423.0,479.6,72,Intermediate
482,3,18,4,14,0.212,48.6,6,5,2,78.0,333.0,552.0,46,Beginner
434,2,11,10,1,0.897,23.98,4,2,1,92.85,368.9,68.0,44,Advanced
138,3,25,23,2,0.92,27.64,8,5,3,98.0,351.9,-367.4,126,Advanced
227,5,21,9,12,0.45,28.59,6,1,0,53.72,110.7,83.2,63,Beginner
266,4,18,8,10,0.465,32.74,6,6,2,96.96,462.0,462.6,50,Intermediate
124,4,17,13,4,0.781,32.81,6,5,2,81.19,390.8,122.0,67,Intermediate
135,5,20,1,19,0.05,61.74,7,5,0,29.16,-47.3,417.9,10,Beginner
119,1,28,26,2,0.914,24.0,9,9,4,98.0,590.1,-206.5,34,Advanced
498,5,18,14,4,0.779,35.48,6,3,0,61.64,162.0,44.7,136,Intermediate
374,1,19,18,1,0.952,29.91,6,6,3,96.21,503.0,52.3,120,Advanced
421,2,12,9,3,0.779,26.57,4,4,1,87.91,403.0,20.2,135,Intermediate
409,4,16,13,3,0.804,28.58,4,2,0,50.39,3.4,-235.8,124,Intermediate
480,1,25,24,1,0.947,34.34,8,9,5,92.38,519.6,-261.0,6,Advanced
53,3,25,4,21,0.157,52.37,7,2,1,61.37,85.6,526.7,67,Beginner
441,2,26,21,5,0.826,36.53,9,9,4,98.0,403.5,119.4,20,Advanced
34,1,20,18,2,0.913,17.08,6,5,1,77.24,166.0,-271.6,3,Intermediate
238,1,28,27,1,0.98,19.79,10,4,0,52.22,43.0,-392.4,37,Intermediate
298,3,21,1,20,0.06,49.37,5,2,0,28.86,-282.9,40.6,16,Beginner
179,1,12,11,1,0.903,18.28,4,3,0,52.99,84.4,-213.5,136,Intermediate
74,5,13,1,12,0.054,55.71,2,1,0,20.91,-263.4,465.7,77,Beginner
97,3,20,3,17,0.148,69.7,6,3,2,68.57,153.8,413.5,141,Beginner
413,4,17,15,2,0.905,32.08,6,5,1,62.13,148.1,-377.7,40,Intermediate
160,2,12,4,8,0.336,38.83,3,1,1,37.96,-19.2,180.5,76,Beginner
156,3,10,10,0,0.98,20.94,3,4,2,98.0,673.4,-377.6,50,Advanced
462,1,22,22,0,0.98,23.71,7,3,2,68.97,256.0,-348.6,77,Advanced
72,1,25,19,6,0.75,57.84,7,9,6,98.0,680.8,543.8,80,Advanced
458,4,14,5,9,0.375,35.51,5,3,0,67.35,88.9,195.5,7,Beginner
461,2,15,7,8,0.489,43.63,5,3,3,98.0,592.8,548.6,100,Intermediate
300,5,21,18,3,0.84,29.89,7,7,4,98.0,598.0,-205.2,32,Advanced
83,5,12,12,0,0.98,13.13,4,3,2,95.72,574.7,-331.6,29,Advanced
78,1,27,2,25,0.084,40.0,4,3,1,20.0,-290.1,160.7,150,Beginner
143,4,22,15,7,0.704,35.72,7,6,4,87.46,342.8,196.8,104,Intermediate
289,4,17,4,13,0.263,58.97,6,5,1,79.27,242.3,562.1,15,Beginner
77,2,22,19,3,0.851,15.79,4,2,1,70.61,185.9,-251.3,17,Intermediate
228,5,13,2,11,0.125,57.97,4,4,0,85.77,395.6,541.0,12,Beginner
58,4,16,3,13,0.182,59.04,5,6,1,85.48,395.3,535.0,85,Beginner
271,2,21,13,8,0.638,30.72,7,2,0,80.17,284.5,157.5,102,Intermediate
11,1,30,29,1,0.958,36.95,10,10,7,94.86,548.8,12.1,101,Advanced
355,3,27,15,12,0.567,42.71,9,3,2,67.95,172.1,193.6,1,Intermediate
28,2,23,23,0,0.98,17.87,8,6,4,81.41,425.3,-241.6,44,Advanced
98,3,17,3,14,0.206,66.28,6,6,3,90.2,486.2,567.6,28,Beginner
88,2,29,27,2,0.943,28.6,9,6,1,80.79,293.7,105.9,126,Advanced
416,2,12,6,6,0.463,49.99,4,4,2,98.0,439.9,445.5,22,Intermediate
27,5,16,13,3,0.822,31.32,5,3,2,87.57,348.3,170.5,119,Advanced
215,5,19,5,14,0.283,46.97,5,2,0,35.83,-52.5,143.0,37,Beginner
296,4,21,9,12,0.446,47.48,7,6,2,79.46,444.3,482.2,133,Intermediate
258,2,24,22,2,0.933,22.43,8,6,5,98.0,605.8,13.7,48,Advanced
341,3,18,3,15,0.153,52.88,6,6,0,60.13,253.2,461.9,52,Beginner
402,2,29,24,5,0.826,22.0,8,5,1,63.93,63.8,-350.6,81,Intermediate
197,3,18,1,17,0.05,66.83,4,3,2,37.27,-40.8,520.7,140,Beginner
415,3,23,1,22,0.05,50.5,6,0,0,48.81,-190.6,520.2,68,Beginner
159,5,11,8,3,0.726,49.14,4,3,3,98.0,603.7,525.5,73,Advanced
493,4,13,8,5,0.648,32.09,4,2,0,66.67,129.6,28.7,58,Intermediate
253,1,14,5,9,0.393,56.37,5,5,0,80.9,368.0,562.2,47,Beginner
369,5,10,9,1,0.914,31.77,3,3,1,73.87,252.2,-241.2,148,Intermediate
438,1,28,14,14,0.516,40.78,10,8,8,98.0,592.2,552.5,94,Intermediate
397,1,23,23,0,0.98,28.88,8,7,2,98.0,424.1,-211.3,146,Advanced
426,5,27,22,5,0.82,18.19,6,3,1,62.83,46.7,-239.5,133,Intermediate
269,2,16,11,5,0.67,32.38,4,5,1,76.58,207.6,136.1,65,Intermediate
22,5,12,12,0,0.98,15.47,4,4,3,98.0,646.8,-209.8,134,Advanced
247,1,16,11,5,0.67,34.81,5,3,0,68.17,231.0,165.8,20,Intermediate
91,2,10,1,9,0.146,55.59,2,0,0,54.23,-9.6,529.7,37,Beginner
445,5,16,15,1,0.941,37.56,5,4,0,47.75,4.7,-348.0,70,Intermediate
119,1,12,6,6,0.473,54.85,4,4,3,98.0,590.1,582.1,23,Intermediate
115,3,14,14,0,0.98,27.98,3,5,1,86.69,357.7,-368.6,3,Advanced
125,4,23,23,0,0.98,32.85,8,8,6,98.0,931.9,444.9,68,Advanced
322,2,30,22,8,0.738,52.52,10,10,7,98.0,775.8,554.4,10,Advanced
286,1,15,2,13,0.138,54.98,5,1,0,42.02,-140.6,131.9,141,Beginner
475,5,30,2,28,0.05,68.16,9,3,1,46.88,33.4,599.2,81,Beginner
209,4,26,7,19,0.278,46.15,9,4,1,61.8,243.8,484.1,145,Beginner
142,5,12,9,3,0.782,40.9,4,4,1,98.0,673.0,459.3,97,Advanced
25,4,10,5,5,0.524,36.62,2,4,1,71.93,111.7,94.5,42,Intermediate
4,4,12,10,2,0.864,27.69,4,4,2,98.0,495.7,156.7,100,Advanced
187,4,25,6,19,0.231,69.8,7,7,1,79.82,233.3,419.0,11,Beginner
463,4,24,15,9,0.637,25.69,8,3,1,25.99,-109.7,-272.5,76,Beginner
262,3,28,3,25,0.106,57.09,0,1,1,20.0,-500.0,465.4,107,Beginner
447,5,21,18,3,0.879,20.7,7,4,1,72.84,221.8,-391.3,67,Intermediate
51,5,10,2,8,0.177,57.53,3,4,0,57.46,213.4,486.0,35,Beginner
47,2,30,28,2,0.921,34.58,10,9,4,85.74,479.8,-308.7,139,Advanced
417,5,28,27,1,0.963,26.44,9,2,1,52.76,15.0,-384.6,32,Intermediate
54,2,25,19,6,0.741,41.19,7,9,3,98.0,619.6,414.2,42,Advanced
26,4,29,2,27,0.069,47.25,9,7,1,59.23,120.0,436.4,111,Beginner
203,5,15,6,9,0.396,60.8,5,4,0,80.49,337.4,463.3,39,Beginner
463,3,21,1,20,0.05,55.13,3,1,0,28.76,-109.7,429.6,31,Beginner
345,1,21,20,1,0.961,27.95,7,7,4,98.0,693.9,124.4,22,Advanced
50,5,15,15,0,0.98,8.53,5,5,5,98.0,913.2,-292.7,118,Advanced
419,4,30,24,6,0.808,25.65,9,2,1,37.76,-75.8,-389.9,19,Intermediate
422,3,21,20,1,0.943,25.05,7,7,7,98.0,708.8,84.6,139,Advanced
401,5,29,23,6,0.805,14.18,10,5,0,56.34,79.7,-202.4,23,Intermediate
452,1,16,4,12,0.225,62.49,5,4,1,83.92,273.6,498.2,24,Beginner
120,3,20,17,3,0.832,23.19,6,1,0,46.0,-32.5,-316.2,145,Intermediate
490,1,29,11,18,0.368,49.81,1,1,3,20.0,-500.0,-355.5,83,Beginner
161,1,13,9,4,0.72,38.17,4,3,0,35.66,-47.9,-251.0,108,Beginner
402,2,21,21,0,0.98,20.5,6,2,1,63.83,63.8,-347.9,106,Intermediate
290,3,26,25,1,0.98,34.56,9,4,2,57.43,129.2,-367.5,44,Intermediate
390,1,26,15,11,0.566,49.84,8,4,2,71.07,217.7,184.0,81,Intermediate
314,3,25,22,3,0.895,20.99,8,7,1,98.0,511.6,-254.1,72,Advanced
322,4,22,21,1,0.947,21.97,7,8,7,98.0,775.8,122.9,137,Advanced
309,1,10,5,5,0.486,38.24,2,4,1,90.18,573.7,577.7,128,Intermediate
390,1,16,11,5,0.686,40.64,5,3,1,83.33,217.7,174.3,11,Intermediate
370,4,26,2,24,0.096,49.61,8,4,2,60.14,89.4,465.1,97,Beginner
68,3,20,20,0,0.98,28.54,7,7,4,98.0,491.5,16.3,150,Advanced
414,1,17,14,3,0.812,23.54,5,2,1,50.74,-16.9,-262.8,68,Intermediate
269,5,28,27,1,0.953,19.44,10,6,1,78.06,207.6,-364.4,85,Intermediate
162,3,17,1,16,0.081,55.85,6,5,1,68.47,191.1,562.4,115,Beginner
258,1,18,17,1,0.924,20.23,6,6,2,98.0,605.8,122.2,33,Advanced
484,2,18,18,0,0.98,21.42,6,3,0,68.24,156.5,-279.8,43,Intermediate
429,3,17,11,6,0.625,30.17,5,5,0,67.45,285.1,157.2,95,Intermediate
417,2,20,2,18,0.12,59.07,7,2,0,66.03,15.0,517.5,146,Beginner
232,5,30,29,1,0.98,26.75,10,6,5,87.36,402.6,9.4,100,Advanced
393,4,30,27,3,0.901,21.84,10,9,7,98.0,608.9,122.9,117,Advanced
193,1,17,9,8,0.531,58.7,6,6,1,89.52,449.3,486.7,1,Intermediate
344,2,17,11,6,0.65,32.64,5,4,1,64.23,115.2,61.2,15,Intermediate
320,2,28,10,18,0.374,53.14,10,5,0,57.81,41.8,178.6,126,Beginner
125,1,22,20,2,0.905,26.59,7,8,6,98.0,931.9,-227.1,117,Advanced
134,1,13,12,1,0.942,25.38,4,4,2,98.0,661.7,-298.3,11,Advanced
31,1,21,1,20,0.05,56.82,5,0,0,20.0,-359.5,547.4,59,Beginner
70,4,26,13,13,0.487,46.77,7,5,0,56.64,74.0,188.6,33,Beginner
217,2,18,12,6,0.673,30.81,6,4,0,58.57,145.8,19.9,92,Intermediate
239,3,22,2,20,0.107,51.11,3,3,0,48.95,-195.7,150.3,90,Beginner
83,1,26,23,3,0.87,36.13,9,9,6,98.0,574.7,-304.3,4,Advanced
209,5,12,1,11,0.072,53.97,4,3,1,80.21,243.8,559.2,117,Beginner
303,5,30,27,3,0.902,29.19,8,6,1,79.01,200.0,-321.5,26,Intermediate
117,4,11,8,3,0.707,51.91,4,3,0,98.0,648.4,516.5,96,Intermediate
170,2,12,5,7,0.426,36.73,4,2,0,51.84,46.3,28.2,125,Beginner
184,4,16,14,2,0.903,21.87,5,4,0,52.58,237.3,-343.1,94,Intermediate
253,2,10,8,2,0.82,22.01,3,2,1,77.04,368.0,-202.1,148,Intermediate
184,5,23,6,17,0.247,54.17,8,5,1,91.05,237.3,540.8,74,Beginner
369,4,21,20,1,0.957,20.67,7,5,0,84.5,252.2,-336.1,42,Advanced
